pH,EC,W_Temp,A_Temp,Humid,CO2,Light_on_off,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Distilled_Water_Dozer,Binary,Decimal_Label
5.68,0.81,17.09,17.71,57.9,863,1,0,0,0,0,1,0,1,0,0,00001010,10
6.03,1.16,27.26,18.15,61.1,681,0,1,0,0,0,0,0,0,0,0,10000000,128
6.76,1.24,27.67,27.86,93.7,637,1,1,1,0,1,0,1,0,0,1,11010100,212
6.39,0.53,21.99,25.12,71.7,435,0,0,1,0,0,0,0,0,1,0,01000001,65
5.69,1.48,21.06,24.0,69.0,581,0,0,0,0,0,0,0,1,0,1,00000010,2
5.72,1.21,21.69,20.18,65.2,1036,0,0,0,1,0,0,0,1,0,1,00100010,34
5.79,0.71,16.84,23.24,69.4,652,1,0,0,0,0,0,0,1,0,0,00000010,2
5.53,0.73,16.69,23.36,53.0,729,0,0,0,0,0,1,0,1,0,0,00001010,10
6.29,1.16,24.5,22.86,94.3,318,1,1,0,0,1,0,0,0,0,0,10010000,144
6.73,1.44,18.19,27.6,68.4,537,0,0,1,0,0,0,1,0,0,1,01000100,68
5.51,0.58,24.41,16.36,51.0,1092,0,1,0,1,0,1,0,1,1,0,10101011,171
6.84,1.49,24.89,21.35,70.9,620,1,1,0,0,0,0,1,0,0,1,10000100,132
6.88,0.75,24.24,27.47,64.8,822,1,1,1,0,0,0,1,0,0,0,11000100,196
6.04,1.42,22.38,27.51,62.4,995,0,1,1,0,0,0,0,0,0,1,11000000,192
5.83,1.04,18.78,27.68,94.6,906,0,0,1,0,1,0,0,0,0,0,01010000,80
6.6,0.79,18.03,23.2,86.4,694,1,0,0,0,1,0,1,0,0,0,00010100,20
5.43,0.58,19.04,17.14,85.9,535,1,0,0,0,1,0,0,1,1,0,00010011,19
5.92,0.82,20.25,16.35,50.1,500,1,0,0,0,0,1,0,0,0,0,00001000,8
6.66,0.64,19.35,27.04,52.0,739,0,0,1,0,0,1,1,0,0,0,01001100,76
6.66,0.75,21.46,20.53,64.8,652,0,0,0,0,0,0,1,0,0,0,00000100,4
5.97,0.5,18.51,27.74,66.8,1045,1,0,1,1,0,0,0,0,1,0,01100001,97
6.3,1.16,27.09,24.05,57.3,1100,1,1,1,1,0,1,0,0,0,0,11101000,232
6.6,0.64,20.39,21.69,80.0,300,1,0,0,0,0,0,1,0,0,0,00000100,4
6.65,1.24,19.43,17.57,81.0,799,0,0,0,0,1,0,1,0,0,1,00010100,20
5.5,1.26,25.0,17.92,62.9,799,0,1,0,0,0,0,0,1,0,1,10000010,130
5.83,0.44,18.36,25.01,86.9,641,1,0,1,0,1,0,0,0,1,0,01010001,81
6.84,1.35,20.0,17.73,77.8,1055,1,0,0,1,0,0,1,0,0,1,00100100,36
5.62,0.6,17.55,20.56,93.8,398,1,0,0,0,1,0,0,1,0,0,00010010,18
5.52,1.0,23.17,16.79,86.9,980,0,1,0,0,1,0,0,1,0,0,10010010,146
6.44,0.53,26.01,23.74,61.5,420,0,1,0,0,0,0,0,0,1,0,10000001,129
5.58,0.65,27.16,24.55,89.6,763,1,1,1,0,1,0,0,1,0,0,11010010,210
6.72,0.69,19.0,17.86,63.1,961,1,0,0,0,0,0,1,0,0,0,00000100,4
6.31,0.35,19.26,25.31,50.1,463,1,0,1,0,0,1,0,0,1,0,01001001,73
6.35,0.68,24.04,25.4,81.5,715,0,1,1,0,1,0,0,0,0,0,11010000,208
5.5,0.64,16.48,20.98,69.3,629,0,0,0,0,0,0,0,1,0,0,00000010,2
5.5,0.94,16.66,21.58,93.6,410,0,0,0,0,1,0,0,1,0,0,00010010,18
5.56,1.39,22.94,23.07,62.1,363,1,1,0,0,0,0,0,1,0,1,10000010,130
5.48,0.49,27.4,25.4,64.5,1000,0,1,1,0,0,0,0,1,1,0,11000011,195
5.83,0.77,16.97,22.54,77.3,462,0,0,0,0,0,0,0,0,0,0,00000000,0
6.79,0.99,17.74,25.89,85.4,594,0,0,1,0,1,0,1,0,0,0,01010100,84
5.64,0.95,23.43,21.58,65.4,673,0,1,0,0,0,0,0,1,0,0,10000010,130
5.71,1.3,21.32,26.53,68.0,817,0,0,1,0,0,0,0,1,0,1,01000010,66
6.26,0.53,27.52,21.46,51.7,375,1,1,0,0,0,1,0,0,1,0,10001001,137
6.32,0.84,26.33,17.95,70.2,379,0,1,0,0,0,0,0,0,0,0,10000000,128
6.26,0.65,17.87,25.45,81.6,779,0,0,1,0,1,0,0,0,0,0,01010000,80
6.8,0.67,18.51,20.25,78.0,331,0,0,0,0,0,0,1,0,0,0,00000100,4
5.65,0.46,26.24,22.96,75.5,385,1,1,0,0,0,0,0,1,1,0,10000011,131
6.18,0.66,22.55,25.56,54.7,716,1,1,1,0,0,1,0,0,0,0,11001000,200
5.67,0.9,26.44,25.04,92.6,1099,0,1,1,1,1,0,0,1,0,0,11110010,242
5.71,1.31,21.89,27.55,61.2,649,0,0,1,0,0,0,0,1,0,1,01000010,66
5.64,0.38,20.88,26.46,75.4,843,1,0,1,0,0,0,0,1,1,0,01000011,67
6.53,0.99,20.34,16.06,78.5,787,0,0,0,0,0,0,1,0,0,0,00000100,4
6.25,1.05,19.83,23.23,73.4,729,1,0,0,0,0,0,0,0,0,0,00000000,0
6.24,1.42,24.44,25.7,73.5,1020,1,1,1,1,0,0,0,0,0,1,11100000,224
5.96,1.3,22.88,19.88,52.7,743,0,1,0,0,0,1,0,0,0,1,10001000,136
6.12,1.0,20.59,17.21,69.7,421,0,0,0,0,0,0,0,0,0,0,00000000,0
6.85,1.08,18.39,16.52,85.1,527,1,0,0,0,1,0,1,0,0,0,00010100,20
6.14,0.59,21.01,18.0,61.5,423,1,0,0,0,0,0,0,0,1,0,00000001,1
6.15,0.68,26.99,20.49,51.2,1095,1,1,0,1,0,1,0,0,0,0,10101000,168
6.83,1.08,21.01,18.41,53.2,331,0,0,0,0,0,1,1,0,0,0,00001100,12
5.49,0.41,21.14,20.04,83.0,1048,1,0,0,1,1,0,0,1,1,0,00110011,51
5.52,1.45,25.06,24.54,76.6,1021,1,1,1,1,0,0,0,1,0,1,11100010,226
6.66,1.33,23.93,23.73,69.3,416,1,1,0,0,0,0,1,0,0,1,10000100,132
6.1,0.45,19.51,25.02,77.3,652,0,0,1,0,0,0,0,0,1,0,01000001,65
5.81,0.45,25.49,21.64,80.5,883,0,1,0,0,1,0,0,0,1,0,10010001,145
5.66,0.69,25.63,18.82,61.7,491,0,1,0,0,0,0,0,1,0,0,10000010,130
6.85,1.36,16.63,26.11,76.0,859,1,0,1,0,0,0,1,0,0,1,01000100,68
5.98,0.97,24.18,20.27,83.4,374,0,1,0,0,1,0,0,0,0,0,10010000,144
6.73,0.37,18.38,19.18,80.0,1042,1,0,0,1,0,0,1,0,1,0,00100101,37
6.2,0.42,20.83,26.59,81.7,779,0,0,1,0,1,0,0,0,1,0,01010001,81
6.04,1.14,24.69,16.78,81.2,361,1,1,0,0,1,0,0,0,0,0,10010000,144
6.1,1.49,22.92,16.22,77.0,1017,1,1,0,1,0,0,0,0,0,1,10100000,160
6.13,1.23,23.15,16.08,52.7,416,0,1,0,0,0,1,0,0,0,1,10001000,136
6.64,1.06,17.59,24.01,90.8,680,1,0,1,0,1,0,1,0,0,0,01010100,84
6.74,1.01,27.6,17.57,79.4,410,1,1,0,0,0,0,1,0,0,0,10000100,132
5.66,0.56,19.51,17.02,82.0,563,0,0,0,0,1,0,0,1,1,0,00010011,19
5.65,0.82,24.12,19.28,71.9,613,1,1,0,0,0,0,0,1,0,0,10000010,130
6.72,0.64,27.54,25.78,59.7,339,1,1,1,0,0,1,1,0,0,0,11001100,204
6.64,1.46,20.48,26.51,85.9,366,0,0,1,0,1,0,1,0,0,1,01010100,84
5.51,0.89,23.74,23.24,79.3,348,1,1,0,0,0,0,0,1,0,0,10000010,130
6.69,0.66,19.05,27.37,92.7,583,0,0,1,0,1,0,1,0,0,0,01010100,84
6.62,0.9,17.7,27.65,57.8,649,1,0,1,0,0,1,1,0,0,0,01001100,76
6.71,0.49,24.84,25.97,76.4,343,0,1,1,0,0,0,1,0,1,0,11000101,197
6.67,0.82,19.49,24.0,51.0,554,1,0,0,0,0,1,1,0,0,0,00001100,12
6.31,0.99,20.43,25.29,56.8,536,1,0,1,0,0,1,0,0,0,0,01001000,72
5.63,0.59,19.76,21.79,90.3,392,1,0,0,0,1,0,0,1,1,0,00010011,19
6.7,0.66,27.7,18.81,90.9,965,0,1,0,0,1,0,1,0,0,0,10010100,148
6.24,0.73,24.49,26.28,50.2,919,0,1,1,0,0,1,0,0,0,0,11001000,200
5.43,0.82,22.26,16.5,84.2,708,1,1,0,0,1,0,0,1,0,0,10010010,146
5.59,0.7,18.95,16.6,72.1,484,1,0,0,0,0,0,0,1,0,0,00000010,2
6.87,1.47,22.63,17.81,92.3,1078,1,1,0,1,1,0,1,0,0,1,10110100,180
6.65,1.28,27.94,17.34,80.4,1058,1,1,0,1,1,0,1,0,0,1,10110100,180
5.61,1.12,21.22,23.53,75.7,827,0,0,0,0,0,0,0,1,0,0,00000010,2
6.33,1.49,27.05,23.88,66.9,913,1,1,0,0,0,0,0,0,0,1,10000000,128
6.68,0.85,27.98,25.93,68.1,366,0,1,1,0,0,0,1,0,0,0,11000100,196
5.69,0.37,22.24,19.9,89.7,796,1,1,0,0,1,0,0,1,1,0,10010011,147
6.67,1.01,18.82,20.41,76.4,1043,1,0,0,1,0,0,1,0,0,0,00100100,36
6.38,1.18,26.3,17.58,65.6,858,0,1,0,0,0,0,0,0,0,0,10000000,128
6.61,0.88,20.57,19.55,75.7,741,1,0,0,0,0,0,1,0,0,0,00000100,4
6.37,0.78,16.03,21.96,62.3,882,1,0,0,0,0,0,0,0,0,0,00000000,0
6.67,1.44,25.46,17.9,91.2,1032,0,1,0,1,1,0,1,0,0,1,10110100,180
6.25,0.38,20.75,27.01,58.1,1010,0,0,1,1,0,1,0,0,1,0,01101001,105
6.52,1.11,23.05,16.41,53.5,535,1,1,0,0,0,1,1,0,0,0,10001100,140
6.41,1.14,19.84,24.68,51.0,426,0,0,1,0,0,1,0,0,0,0,01001000,72
6.72,0.85,20.35,27.24,58.9,605,0,0,1,0,0,1,1,0,0,0,01001100,76
5.47,1.4,16.51,26.14,91.1,654,0,0,1,0,1,0,0,1,0,1,01010010,82
6.29,0.97,22.67,22.35,85.4,481,1,1,0,0,1,0,0,0,0,0,10010000,144
6.55,1.11,25.05,26.66,87.1,373,0,1,1,0,1,0,1,0,0,0,11010100,212
6.25,1.13,25.52,18.8,79.0,579,1,1,0,0,0,0,0,0,0,0,10000000,128
5.4,1.49,24.23,27.13,77.3,833,1,1,1,0,0,0,0,1,0,1,11000010,194
6.65,0.45,19.5,21.41,58.9,707,0,0,0,0,0,1,1,0,1,0,00001101,13
5.59,1.42,17.18,20.92,78.8,826,0,0,0,0,0,0,0,1,0,1,00000010,2
5.9,0.83,26.94,17.44,80.2,371,0,1,0,0,1,0,0,0,0,0,10010000,144
6.42,1.43,24.8,27.6,56.8,881,1,1,1,0,0,1,0,0,0,1,11001000,200
6.86,1.34,16.87,27.47,93.0,772,1,0,1,0,1,0,1,0,0,1,01010100,84
6.76,0.43,20.4,21.73,78.7,851,0,0,0,0,0,0,1,0,1,0,00000101,5
6.62,0.38,19.08,21.99,79.0,955,0,0,0,0,0,0,1,0,1,0,00000101,5
6.02,0.85,25.85,16.96,71.7,566,1,1,0,0,0,0,0,0,0,0,10000000,128
6.5,0.39,21.13,19.16,55.4,998,1,0,0,0,0,1,0,0,1,0,00001001,9
5.96,0.87,22.61,26.57,78.7,611,1,1,1,0,0,0,0,0,0,0,11000000,192
6.71,0.69,20.04,22.38,53.9,979,0,0,0,0,0,1,1,0,0,0,00001100,12
6.04,1.21,23.41,16.58,50.9,683,0,1,0,0,0,1,0,0,0,1,10001000,136
6.78,0.33,17.52,26.92,82.5,658,1,0,1,0,1,0,1,0,1,0,01010101,85
6.46,1.43,26.31,18.63,66.3,810,1,1,0,0,0,0,0,0,0,1,10000000,128
5.71,0.87,22.6,25.15,62.4,870,1,1,1,0,0,0,0,1,0,0,11000010,194
5.41,0.84,27.21,17.09,77.1,660,0,1,0,0,0,0,0,1,0,0,10000010,130
6.44,0.59,24.37,17.97,50.1,918,0,1,0,0,0,1,0,0,1,0,10001001,137
5.92,1.1,21.76,19.65,91.9,807,0,0,0,0,1,0,0,0,0,0,00010000,16
6.49,0.79,22.86,27.21,83.6,465,0,1,1,0,1,0,0,0,0,0,11010000,208
5.95,0.71,23.72,24.57,86.7,864,1,1,1,0,1,0,0,0,0,0,11010000,208
5.54,0.41,20.72,23.68,68.1,556,0,0,0,0,0,0,0,1,1,0,00000011,3
6.39,1.3,17.45,19.81,66.0,900,0,0,0,0,0,0,0,0,0,1,00000000,0
6.41,1.43,24.03,16.52,62.1,354,1,1,0,0,0,0,0,0,0,1,10000000,128
6.84,0.91,16.35,19.11,92.4,677,0,0,0,0,1,0,1,0,0,0,00010100,20
6.34,0.6,18.84,25.29,74.4,858,0,0,1,0,0,0,0,0,0,0,01000000,64
5.69,0.67,22.49,23.7,62.6,819,1,1,0,0,0,0,0,1,0,0,10000010,130
6.43,1.34,23.91,24.18,66.2,494,1,1,1,0,0,0,0,0,0,1,11000000,192
5.77,0.84,18.02,20.12,60.8,806,0,0,0,0,0,0,0,1,0,0,00000010,2
6.68,0.68,24.85,18.46,88.9,401,1,1,0,0,1,0,1,0,0,0,10010100,148
6.88,0.5,19.96,20.71,86.1,1075,0,0,0,1,1,0,1,0,1,0,00110101,53
5.45,1.49,17.39,22.5,57.8,844,1,0,0,0,0,1,0,1,0,1,00001010,10
6.62,0.41,26.54,27.06,86.4,865,0,1,1,0,1,0,1,0,1,0,11010101,213
5.62,0.42,20.34,25.16,63.3,666,1,0,1,0,0,0,0,1,1,0,01000011,67
6.38,1.09,17.31,26.91,72.1,314,1,0,1,0,0,0,0,0,0,0,01000000,64
6.8,1.26,22.23,26.73,63.1,921,1,1,1,0,0,0,1,0,0,1,11000100,196
5.91,0.58,17.22,16.89,91.3,828,0,0,0,0,1,0,0,0,1,0,00010001,17
5.84,1.3,26.68,27.24,84.3,876,0,1,1,0,1,0,0,0,0,1,11010000,208
6.39,1.37,27.87,16.4,92.0,408,0,1,0,0,1,0,0,0,0,1,10010000,144
6.06,1.33,19.25,26.45,91.7,424,1,0,1,0,1,0,0,0,0,1,01010000,80
5.5,0.49,26.17,23.11,65.0,743,0,1,0,0,0,0,0,1,1,0,10000011,131
6.7,1.14,23.17,17.26,66.0,1071,0,1,0,1,0,0,1,0,0,0,10100100,164
6.59,1.43,20.77,16.58,51.8,453,0,0,0,0,0,1,1,0,0,1,00001100,12
6.7,1.43,16.96,21.87,73.4,721,0,0,0,0,0,0,1,0,0,1,00000100,4
5.79,1.14,19.22,19.49,61.4,1023,0,0,0,1,0,0,0,1,0,0,00100010,34
5.89,1.3,23.68,23.1,64.0,323,0,1,0,0,0,0,0,0,0,1,10000000,128
6.43,1.21,21.71,22.62,56.2,439,0,0,0,0,0,1,0,0,0,1,00001000,8
6.25,0.58,19.68,20.4,87.6,374,0,0,0,0,1,0,0,0,1,0,00010001,17
6.36,1.01,19.52,21.3,71.6,835,0,0,0,0,0,0,0,0,0,0,00000000,0
6.35,1.18,17.93,17.29,82.1,577,1,0,0,0,1,0,0,0,0,0,00010000,16
6.79,0.73,23.5,18.7,52.4,528,1,1,0,0,0,1,1,0,0,0,10001100,140
5.73,1.06,23.74,17.35,63.6,1049,1,1,0,1,0,0,0,1,0,0,10100010,162
5.46,0.51,26.33,20.88,55.8,707,0,1,0,0,0,1,0,1,1,0,10001011,139
6.54,1.25,18.94,16.25,88.6,701,0,0,0,0,1,0,1,0,0,1,00010100,20
5.98,0.98,16.12,21.18,84.5,751,1,0,0,0,1,0,0,0,0,0,00010000,16
5.93,1.34,26.97,20.55,81.6,984,1,1,0,0,1,0,0,0,0,1,10010000,144
6.6,0.41,24.98,25.13,79.2,633,1,1,1,0,0,0,1,0,1,0,11000101,197
6.22,0.49,20.21,18.19,72.9,493,0,0,0,0,0,0,0,0,1,0,00000001,1
6.67,1.41,26.72,22.96,90.8,713,0,1,0,0,1,0,1,0,0,1,10010100,148
6.46,1.38,26.99,19.14,72.3,509,1,1,0,0,0,0,0,0,0,1,10000000,128
5.65,1.19,17.32,16.21,69.9,527,1,0,0,0,0,0,0,1,0,0,00000010,2
5.41,1.39,17.11,20.67,54.4,630,0,0,0,0,0,1,0,1,0,1,00001010,10
5.53,0.97,19.11,22.88,55.2,427,1,0,0,0,0,1,0,1,0,0,00001010,10
5.7,0.95,20.08,16.61,73.1,306,1,0,0,0,0,0,0,1,0,0,00000010,2
6.03,0.93,22.56,27.48,55.1,740,0,1,1,0,0,1,0,0,0,0,11001000,200
6.48,0.34,21.7,16.34,92.0,861,1,0,0,0,1,0,0,0,1,0,00010001,17
6.85,0.86,21.64,23.1,54.9,412,0,0,0,0,0,1,1,0,0,0,00001100,12
6.02,0.91,21.63,20.47,90.9,547,0,0,0,0,1,0,0,0,0,0,00010000,16
6.37,1.21,22.29,25.59,86.8,1077,0,1,1,1,1,0,0,0,0,1,11110000,240
6.2,0.68,19.91,21.17,72.7,362,0,0,0,0,0,0,0,0,0,0,00000000,0
6.05,0.48,25.48,26.18,92.7,668,0,1,1,0,1,0,0,0,1,0,11010001,209
6.42,0.58,24.32,27.64,55.5,866,0,1,1,0,0,1,0,0,1,0,11001001,201
5.82,0.74,22.52,18.28,80.4,656,0,1,0,0,1,0,0,0,0,0,10010000,144
6.19,1.34,21.27,18.97,77.8,349,1,0,0,0,0,0,0,0,0,1,00000000,0
5.62,0.5,17.33,18.17,71.1,960,1,0,0,0,0,0,0,1,1,0,00000011,3
6.28,0.56,18.63,19.74,54.5,858,0,0,0,0,0,1,0,0,1,0,00001001,9
6.27,1.37,23.89,20.63,52.7,853,1,1,0,0,0,1,0,0,0,1,10001000,136
6.08,1.31,21.96,24.61,69.4,546,1,0,1,0,0,0,0,0,0,1,01000000,64
6.54,0.57,25.76,17.64,81.4,932,1,1,0,0,1,0,1,0,1,0,10010101,149
6.4,0.92,27.87,20.16,59.3,484,0,1,0,0,0,1,0,0,0,0,10001000,136
6.38,0.99,18.79,20.75,56.2,475,0,0,0,0,0,1,0,0,0,0,00001000,8
5.7,1.38,18.68,27.66,93.8,379,1,0,1,0,1,0,0,1,0,1,01010010,82
6.52,0.74,22.34,22.75,75.8,753,0,1,0,0,0,0,1,0,0,0,10000100,132
6.74,1.04,17.83,22.78,57.5,805,0,0,0,0,0,1,1,0,0,0,00001100,12
6.26,0.52,24.37,25.8,88.5,387,1,1,1,0,1,0,0,0,1,0,11010001,209
6.07,0.58,18.88,22.25,64.3,433,0,0,0,0,0,0,0,0,1,0,00000001,1
5.96,0.97,21.59,23.31,74.2,774,1,0,0,0,0,0,0,0,0,0,00000000,0
6.4,0.87,26.57,22.08,65.5,1017,1,1,0,1,0,0,0,0,0,0,10100000,160
6.41,0.55,19.27,24.87,59.7,314,1,0,1,0,0,1,0,0,1,0,01001001,73
6.53,0.77,23.33,24.78,74.8,1019,0,1,1,1,0,0,1,0,0,0,11100100,228
6.29,0.5,21.21,21.71,51.4,1006,0,0,0,1,0,1,0,0,1,0,00101001,41
5.61,0.82,23.39,22.97,76.8,813,1,1,0,0,0,0,0,1,0,0,10000010,130
6.15,1.47,16.93,26.86,68.5,869,0,0,1,0,0,0,0,0,0,1,01000000,64
5.68,0.6,20.45,17.51,84.2,382,1,0,0,0,1,0,0,1,0,0,00010010,18
5.96,1.3,20.91,17.48,50.8,325,1,0,0,0,0,1,0,0,0,1,00001000,8
6.76,0.6,23.54,23.26,54.4,382,1,1,0,0,0,1,1,0,0,0,10001100,140
6.58,1.1,18.15,20.52,58.3,445,1,0,0,0,0,1,1,0,0,0,00001100,12
5.53,1.36,19.89,25.16,58.2,401,1,0,1,0,0,1,0,1,0,1,01001010,74
6.72,0.38,19.72,18.11,88.6,404,1,0,0,0,1,0,1,0,1,0,00010101,21
6.04,1.5,19.2,22.3,68.0,564,0,0,0,0,0,0,0,0,0,1,00000000,0
6.85,0.82,26.98,19.69,50.9,785,1,1,0,0,0,1,1,0,0,0,10001100,140
5.6,1.4,17.7,18.8,55.1,948,1,0,0,0,0,1,0,1,0,1,00001010,10
5.48,0.48,22.69,21.43,62.9,1074,1,1,0,1,0,0,0,1,1,0,10100011,163
5.56,1.07,25.64,24.04,67.7,430,1,1,1,0,0,0,0,1,0,0,11000010,194
5.91,1.17,21.21,27.77,55.1,1030,1,0,1,1,0,1,0,0,0,0,01101000,104
6.03,1.14,18.09,25.98,74.2,581,0,0,1,0,0,0,0,0,0,0,01000000,64
6.77,0.9,25.69,27.49,56.6,625,1,1,1,0,0,1,1,0,0,0,11001100,204
6.62,0.65,24.94,26.09,85.2,919,1,1,1,0,1,0,1,0,0,0,11010100,212
6.48,0.58,24.77,23.8,75.6,766,0,1,0,0,0,0,0,0,1,0,10000001,129
6.24,1.4,25.26,23.27,85.0,763,0,1,0,0,1,0,0,0,0,1,10010000,144
6.89,1.33,16.06,25.63,86.0,901,0,0,1,0,1,0,1,0,0,1,01010100,84
6.47,1.33,27.22,21.95,70.4,580,1,1,0,0,0,0,0,0,0,1,10000000,128
6.61,0.43,23.61,23.28,84.1,645,1,1,0,0,1,0,1,0,1,0,10010101,149
6.7,1.35,24.76,24.67,63.4,980,0,1,1,0,0,0,1,0,0,1,11000100,196
5.96,1.36,27.59,20.97,78.8,848,1,1,0,0,0,0,0,0,0,1,10000000,128
5.93,1.21,16.11,27.48,84.1,1025,1,0,1,1,1,0,0,0,0,1,01110000,112
6.64,1.11,26.79,19.36,92.7,1009,0,1,0,1,1,0,1,0,0,0,10110100,180
6.46,0.39,22.23,21.32,59.9,399,1,1,0,0,0,1,0,0,1,0,10001001,137
6.01,1.34,25.25,20.91,89.3,431,1,1,0,0,1,0,0,0,0,1,10010000,144
6.72,0.83,27.38,19.01,66.9,631,1,1,0,0,0,0,1,0,0,0,10000100,132
6.51,1.02,26.28,17.16,68.3,815,0,1,0,0,0,0,1,0,0,0,10000100,132
5.61,1.04,18.05,26.29,60.0,462,1,0,1,0,0,0,0,1,0,0,01000010,66
5.46,0.38,20.38,24.58,84.5,500,0,0,1,0,1,0,0,1,1,0,01010011,83
6.48,1.19,23.54,17.71,81.2,433,1,1,0,0,1,0,0,0,0,0,10010000,144
6.1,0.49,27.0,26.94,82.1,581,1,1,1,0,1,0,0,0,1,0,11010001,209
6.39,1.04,17.32,20.46,75.6,977,0,0,0,0,0,0,0,0,0,0,00000000,0
5.96,0.98,26.54,19.41,61.9,351,0,1,0,0,0,0,0,0,0,0,10000000,128
6.56,0.69,21.36,20.93,75.5,1084,0,0,0,1,0,0,1,0,0,0,00100100,36
6.36,1.46,26.24,25.82,72.6,311,0,1,1,0,0,0,0,0,0,1,11000000,192
5.41,1.16,26.2,18.17,51.0,313,0,1,0,0,0,1,0,1,0,0,10001010,138
6.89,0.7,27.38,22.46,76.0,440,0,1,0,0,0,0,1,0,0,0,10000100,132
6.15,0.95,16.7,27.37,55.9,914,0,0,1,0,0,1,0,0,0,0,01001000,72
6.02,0.51,16.2,18.64,56.2,477,1,0,0,0,0,1,0,0,1,0,00001001,9
6.75,0.79,18.31,26.23,94.7,1059,1,0,1,1,1,0,1,0,0,0,01110100,116
6.45,0.75,24.47,17.81,55.3,473,1,1,0,0,0,1,0,0,0,0,10001000,136
5.52,0.34,24.57,21.22,90.6,708,1,1,0,0,1,0,0,1,1,0,10010011,147
5.59,1.34,25.38,25.02,68.2,1023,1,1,1,1,0,0,0,1,0,1,11100010,226
6.33,0.93,22.55,21.18,54.7,964,1,1,0,0,0,1,0,0,0,0,10001000,136
5.54,0.86,21.83,25.57,84.9,841,1,0,1,0,1,0,0,1,0,0,01010010,82
6.31,0.7,27.86,18.03,61.6,362,1,1,0,0,0,0,0,0,0,0,10000000,128
5.55,0.65,24.05,24.3,90.2,376,0,1,1,0,1,0,0,1,0,0,11010010,210
5.88,1.31,16.02,16.67,82.4,461,1,0,0,0,1,0,0,0,0,1,00010000,16
6.36,0.32,20.78,17.5,63.4,802,0,0,0,0,0,0,0,0,1,0,00000001,1
5.74,0.93,23.79,18.12,55.6,1050,0,1,0,1,0,1,0,1,0,0,10101010,170
6.75,0.98,22.27,19.91,90.8,999,0,1,0,0,1,0,1,0,0,0,10010100,148
6.15,0.98,27.34,16.93,73.5,473,1,1,0,0,0,0,0,0,0,0,10000000,128
5.99,1.09,17.7,24.13,88.6,851,0,0,1,0,1,0,0,0,0,0,01010000,80
6.89,0.62,23.77,21.83,91.5,753,1,1,0,0,1,0,1,0,0,0,10010100,148
6.07,1.3,22.07,26.24,85.2,313,1,1,1,0,1,0,0,0,0,1,11010000,208
6.0,0.72,23.99,22.93,85.1,352,0,1,0,0,1,0,0,0,0,0,10010000,144
6.23,0.95,23.17,24.26,82.4,1043,1,1,1,1,1,0,0,0,0,0,11110000,240
6.26,0.46,24.6,27.68,82.4,1034,0,1,1,1,1,0,0,0,1,0,11110001,241
6.58,0.35,16.39,16.84,78.1,555,0,0,0,0,0,0,1,0,1,0,00000101,5
5.58,0.73,23.14,19.55,88.8,536,0,1,0,0,1,0,0,1,0,0,10010010,146
6.58,1.19,27.21,16.05,73.4,575,0,1,0,0,0,0,1,0,0,0,10000100,132
5.56,1.02,24.4,22.32,76.7,613,0,1,0,0,0,0,0,1,0,0,10000010,130
5.73,0.66,24.28,26.19,76.5,466,1,1,1,0,0,0,0,1,0,0,11000010,194
5.72,0.79,17.6,24.65,65.2,549,1,0,1,0,0,0,0,1,0,0,01000010,66
6.48,0.85,19.43,22.89,91.5,575,0,0,0,0,1,0,0,0,0,0,00010000,16
6.07,0.66,23.68,20.59,77.7,855,0,1,0,0,0,0,0,0,0,0,10000000,128
5.43,0.64,23.89,26.75,65.1,1081,0,1,1,1,0,0,0,1,0,0,11100010,226
6.59,1.28,22.0,17.57,90.4,1054,1,0,0,1,1,0,1,0,0,1,00110100,52
6.73,0.37,23.04,26.19,55.5,326,1,1,1,0,0,1,1,0,1,0,11001101,205
6.5,0.81,21.01,17.9,71.5,832,1,0,0,0,0,0,0,0,0,0,00000000,0
5.53,0.66,20.13,26.0,55.9,350,1,0,1,0,0,1,0,1,0,0,01001010,74
6.21,0.37,19.23,20.31,58.3,917,1,0,0,0,0,1,0,0,1,0,00001001,9
6.44,0.63,17.58,27.19,52.0,507,0,0,1,0,0,1,0,0,0,0,01001000,72
6.81,1.34,16.44,21.94,54.1,689,0,0,0,0,0,1,1,0,0,1,00001100,12
5.96,1.03,21.15,21.85,92.5,573,0,0,0,0,1,0,0,0,0,0,00010000,16
5.48,0.93,21.35,19.85,74.1,518,1,0,0,0,0,0,0,1,0,0,00000010,2
6.3,0.41,25.66,18.18,80.9,1069,1,1,0,1,1,0,0,0,1,0,10110001,177
6.28,0.78,27.64,17.0,50.3,1020,0,1,0,1,0,1,0,0,0,0,10101000,168
6.69,0.84,17.68,17.76,91.9,738,1,0,0,0,1,0,1,0,0,0,00010100,20
6.42,0.78,21.19,16.78,89.8,865,0,0,0,0,1,0,0,0,0,0,00010000,16
5.58,1.07,20.8,25.57,93.1,1097,1,0,1,1,1,0,0,1,0,0,01110010,114
6.16,0.47,21.78,23.04,74.2,627,1,0,0,0,0,0,0,0,1,0,00000001,1
6.09,0.82,18.2,22.53,61.5,1080,0,0,0,1,0,0,0,0,0,0,00100000,32
6.86,1.49,19.49,21.17,92.6,826,1,0,0,0,1,0,1,0,0,1,00010100,20
6.12,1.35,16.9,16.5,61.4,553,1,0,0,0,0,0,0,0,0,1,00000000,0
