pH,EC,W_Temp,A_Temp,Humid,CO2,Light_on_off,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Distilled_Water_Dozer,Binary,Decimal_Label
5.68,0.94,20.99,22.03,93.4,1031,0,0,0,1,1,0,0,1,0,0,00110010,50
5.81,1.46,18.96,26.16,92.4,871,1,0,1,0,1,0,0,0,0,1,01010000,80
5.57,0.37,25.15,26.78,86.4,983,0,1,1,0,1,0,0,1,1,0,11010011,211
6.75,0.95,23.74,25.1,59.5,825,1,1,1,0,0,1,1,0,0,0,11001100,204
6.81,1.43,27.85,20.41,51.9,351,0,1,0,0,0,1,1,0,0,1,10001100,140
5.98,1.13,27.45,19.86,73.7,684,0,1,0,0,0,0,0,0,0,0,10000000,128
6.67,1.36,23.77,27.02,59.3,630,0,1,1,0,0,1,1,0,0,1,11001100,204
6.6,1.18,20.18,18.87,70.2,884,1,0,0,0,0,0,1,0,0,0,00000100,4
6.1,0.39,20.73,18.45,92.6,607,1,0,0,0,1,0,0,0,1,0,00010001,17
6.28,0.61,21.76,26.3,60.5,413,0,0,1,0,0,0,0,0,0,0,01000000,64
5.91,1.33,23.46,16.64,81.7,850,1,1,0,0,1,0,0,0,0,1,10010000,144
5.52,1.33,27.55,17.72,83.8,303,0,1,0,0,1,0,0,1,0,1,10010010,146
5.45,0.32,16.83,26.74,69.3,1011,1,0,1,1,0,0,0,1,1,0,01100011,99
5.67,0.44,24.34,23.48,75.6,484,1,1,0,0,0,0,0,1,1,0,10000011,131
5.87,0.78,17.35,17.8,67.6,598,0,0,0,0,0,0,0,0,0,0,00000000,0
6.45,0.59,25.2,17.92,56.6,570,0,1,0,0,0,1,0,0,1,0,10001001,137
5.99,0.93,16.94,27.88,79.3,711,0,0,1,0,0,0,0,0,0,0,01000000,64
6.26,0.52,26.92,22.01,53.3,308,1,1,0,0,0,1,0,0,1,0,10001001,137
5.77,0.83,18.77,27.56,88.3,824,0,0,1,0,1,0,0,1,0,0,01010010,82
6.17,0.35,21.87,17.88,54.2,532,1,0,0,0,0,1,0,0,1,0,00001001,9
5.93,1.19,20.2,25.72,86.1,381,0,0,1,0,1,0,0,0,0,0,01010000,80
6.63,0.81,25.93,21.35,53.0,360,0,1,0,0,0,1,1,0,0,0,10001100,140
5.78,0.57,19.13,26.73,59.0,374,0,0,1,0,0,1,0,1,1,0,01001011,75
6.84,1.34,19.87,25.44,74.0,637,1,0,1,0,0,0,1,0,0,1,01000100,68
6.47,0.66,18.16,26.58,64.7,881,1,0,1,0,0,0,0,0,0,0,01000000,64
5.62,1.35,24.48,25.34,57.4,389,0,1,1,0,0,1,0,1,0,1,11001010,202
6.16,0.51,20.5,18.26,83.2,601,1,0,0,0,1,0,0,0,1,0,00010001,17
6.05,0.72,22.37,25.18,66.9,544,0,1,1,0,0,0,0,0,0,0,11000000,192
6.11,0.54,19.97,17.44,68.8,799,0,0,0,0,0,0,0,0,1,0,00000001,1
6.1,1.18,22.66,23.7,52.1,577,1,1,0,0,0,1,0,0,0,0,10001000,136
5.41,0.59,27.57,22.97,80.2,721,0,1,0,0,1,0,0,1,1,0,10010011,147
6.31,0.65,19.92,24.52,56.7,415,0,0,1,0,0,1,0,0,0,0,01001000,72
6.73,1.31,23.29,18.07,63.1,1034,0,1,0,1,0,0,1,0,0,1,10100100,164
6.1,1.21,21.62,25.39,50.2,789,0,0,1,0,0,1,0,0,0,1,01001000,72
6.59,1.41,25.85,18.49,75.5,919,0,1,0,0,0,0,1,0,0,1,10000100,132
5.63,0.87,27.51,27.18,84.0,395,1,1,1,0,1,0,0,1,0,0,11010010,210
5.95,0.68,23.67,23.01,64.7,1005,1,1,0,1,0,0,0,0,0,0,10100000,160
5.76,1.23,21.82,20.13,54.1,741,0,0,0,0,0,1,0,1,0,1,00001010,10
5.69,0.72,16.46,27.43,74.6,630,0,0,1,0,0,0,0,1,0,0,01000010,66
5.77,0.48,25.94,21.06,58.0,473,0,1,0,0,0,1,0,1,1,0,10001011,139
5.43,0.65,27.15,24.77,89.9,729,0,1,1,0,1,0,0,1,0,0,11010010,210
6.15,1.24,16.09,19.95,55.2,494,0,0,0,0,0,1,0,0,0,1,00001000,8
5.89,0.71,27.87,23.15,50.2,902,0,1,0,0,0,1,0,0,0,0,10001000,136
5.86,0.93,23.77,19.95,60.6,679,1,1,0,0,0,0,0,0,0,0,10000000,128
6.28,0.7,20.78,27.08,79.0,573,1,0,1,0,0,0,0,0,0,0,01000000,64
6.56,1.43,24.98,18.54,88.1,1062,0,1,0,1,1,0,1,0,0,1,10110100,180
6.84,0.84,22.35,26.18,69.7,981,1,1,1,0,0,0,1,0,0,0,11000100,196
6.15,1.03,24.05,25.19,59.9,439,1,1,1,0,0,1,0,0,0,0,11001000,200
6.09,0.84,24.61,20.53,53.2,1055,1,1,0,1,0,1,0,0,0,0,10101000,168
5.76,1.19,16.59,24.83,54.6,327,0,0,1,0,0,1,0,1,0,0,01001010,74
6.65,0.73,25.11,22.83,65.3,863,0,1,0,0,0,0,1,0,0,0,10000100,132
5.64,0.36,26.86,18.89,79.7,317,0,1,0,0,0,0,0,1,1,0,10000011,131
6.45,1.02,23.27,17.77,56.4,805,0,1,0,0,0,1,0,0,0,0,10001000,136
6.02,1.07,16.76,27.39,84.3,634,1,0,1,0,1,0,0,0,0,0,01010000,80
6.82,1.05,23.88,17.23,60.8,1031,0,1,0,1,0,0,1,0,0,0,10100100,164
5.56,0.54,20.68,16.0,70.6,1027,1,0,0,1,0,0,0,1,1,0,00100011,35
5.55,1.47,23.86,23.4,84.1,611,1,1,0,0,1,0,0,1,0,1,10010010,146
6.11,1.17,20.83,25.87,72.5,390,1,0,1,0,0,0,0,0,0,0,01000000,64
6.01,1.46,23.69,26.37,50.1,639,0,1,1,0,0,1,0,0,0,1,11001000,200
6.37,0.98,18.93,23.38,63.3,442,0,0,0,0,0,0,0,0,0,0,00000000,0
5.9,0.5,20.74,17.02,90.2,653,1,0,0,0,1,0,0,0,1,0,00010001,17
6.81,1.27,20.88,19.54,69.2,759,0,0,0,0,0,0,1,0,0,1,00000100,4
6.36,0.81,26.97,23.87,79.6,430,0,1,0,0,0,0,0,0,0,0,10000000,128
6.33,0.98,24.78,24.13,63.5,677,1,1,1,0,0,0,0,0,0,0,11000000,192
6.14,0.55,25.97,22.8,59.9,1036,0,1,0,1,0,1,0,0,1,0,10101001,169
6.84,1.4,16.72,18.15,71.3,616,0,0,0,0,0,0,1,0,0,1,00000100,4
6.85,1.15,27.81,25.23,70.9,570,1,1,1,0,0,0,1,0,0,0,11000100,196
5.49,0.77,25.67,25.72,89.3,583,1,1,1,0,1,0,0,1,0,0,11010010,210
5.4,0.81,23.43,27.4,82.9,594,0,1,1,0,1,0,0,1,0,0,11010010,210
6.58,1.26,23.88,25.94,58.6,342,0,1,1,0,0,1,1,0,0,1,11001100,204
6.09,1.09,25.8,26.64,85.3,890,1,1,1,0,1,0,0,0,0,0,11010000,208
6.16,1.0,25.85,19.07,62.8,629,0,1,0,0,0,0,0,0,0,0,10000000,128
6.09,0.68,21.15,17.85,58.5,692,1,0,0,0,0,1,0,0,0,0,00001000,8
5.51,0.68,16.15,16.45,55.4,974,0,0,0,0,0,1,0,1,0,0,00001010,10
5.93,1.21,21.48,17.55,54.0,488,0,0,0,0,0,1,0,0,0,1,00001000,8
5.55,0.9,22.4,23.73,89.0,465,1,1,0,0,1,0,0,1,0,0,10010010,146
5.81,1.14,16.07,24.12,57.3,394,1,0,1,0,0,1,0,0,0,0,01001000,72
6.65,0.68,16.43,24.16,80.6,303,1,0,1,0,1,0,1,0,0,0,01010100,84
6.75,0.68,18.17,23.28,68.2,968,0,0,0,0,0,0,1,0,0,0,00000100,4
5.94,1.48,17.66,23.84,59.3,1036,0,0,0,1,0,1,0,0,0,1,00101000,40
6.0,0.6,23.19,17.99,71.3,664,1,1,0,0,0,0,0,0,0,0,10000000,128
6.11,0.75,16.19,17.46,58.5,899,1,0,0,0,0,1,0,0,0,0,00001000,8
5.95,0.35,18.84,24.91,51.1,377,0,0,1,0,0,1,0,0,1,0,01001001,73
5.52,1.26,23.61,16.44,93.1,462,1,1,0,0,1,0,0,1,0,1,10010010,146
6.01,0.69,20.7,16.42,80.1,1008,1,0,0,1,1,0,0,0,0,0,00110000,48
6.68,1.29,17.12,17.38,87.1,351,0,0,0,0,1,0,1,0,0,1,00010100,20
6.44,1.09,22.84,19.42,92.4,1093,1,1,0,1,1,0,0,0,0,0,10110000,176
5.95,0.85,22.66,22.96,73.4,322,1,1,0,0,0,0,0,0,0,0,10000000,128
6.83,1.06,20.1,20.76,75.8,861,1,0,0,0,0,0,1,0,0,0,00000100,4
6.42,0.68,21.46,23.61,71.9,535,0,0,0,0,0,0,0,0,0,0,00000000,0
6.59,0.67,25.5,18.01,88.5,423,1,1,0,0,1,0,1,0,0,0,10010100,148
6.24,1.44,18.46,26.79,94.3,477,0,0,1,0,1,0,0,0,0,1,01010000,80
5.8,1.42,25.15,24.78,92.9,429,1,1,1,0,1,0,0,0,0,1,11010000,208
5.88,1.41,23.18,23.58,61.2,1027,1,1,0,1,0,0,0,0,0,1,10100000,160
5.76,0.5,23.55,22.97,74.9,605,1,1,0,0,0,0,0,1,1,0,10000011,131
6.7,0.42,20.11,24.36,53.6,1007,1,0,1,1,0,1,1,0,1,0,01101101,109
5.61,1.46,27.58,17.18,55.8,558,1,1,0,0,0,1,0,1,0,1,10001010,138
5.93,0.7,20.87,17.19,58.3,375,1,0,0,0,0,1,0,0,0,0,00001000,8
6.82,0.54,25.32,26.49,80.1,986,1,1,1,0,1,0,1,0,1,0,11010101,213
6.35,1.17,23.63,26.88,56.4,933,1,1,1,0,0,1,0,0,0,0,11001000,200
6.47,0.49,17.92,19.7,61.7,919,1,0,0,0,0,0,0,0,1,0,00000001,1
5.59,0.97,20.58,24.08,77.3,1079,1,0,1,1,0,0,0,1,0,0,01100010,98
5.56,1.34,24.06,20.15,80.7,777,1,1,0,0,1,0,0,1,0,1,10010010,146
6.39,1.34,24.61,27.62,90.9,591,1,1,1,0,1,0,0,0,0,1,11010000,208
5.78,0.83,26.05,27.69,50.9,1069,0,1,1,1,0,1,0,1,0,0,11101010,234
5.61,1.3,24.48,16.17,93.1,785,1,1,0,0,1,0,0,1,0,1,10010010,146
6.29,1.42,23.58,25.66,64.6,897,0,1,1,0,0,0,0,0,0,1,11000000,192
6.61,0.94,16.75,27.3,68.0,382,1,0,1,0,0,0,1,0,0,0,01000100,68
5.89,1.02,17.65,23.73,65.9,729,0,0,0,0,0,0,0,0,0,0,00000000,0
5.71,1.23,17.58,18.7,61.2,311,0,0,0,0,0,0,0,1,0,1,00000010,2
5.74,1.42,25.0,22.44,80.4,373,1,1,0,0,1,0,0,1,0,1,10010010,146
6.28,1.2,22.6,20.76,63.9,625,0,1,0,0,0,0,0,0,0,0,10000000,128
6.52,1.48,22.27,21.7,60.2,809,1,1,0,0,0,0,1,0,0,1,10000100,132
6.42,1.48,23.89,19.45,91.2,906,0,1,0,0,1,0,0,0,0,1,10010000,144
5.96,0.82,20.44,25.78,86.7,704,0,0,1,0,1,0,0,0,0,0,01010000,80
6.22,0.41,24.36,16.83,62.9,1010,0,1,0,1,0,0,0,0,1,0,10100001,161
6.86,1.33,23.68,16.45,60.2,929,0,1,0,0,0,0,1,0,0,1,10000100,132
5.92,1.4,22.1,26.71,72.3,335,1,1,1,0,0,0,0,0,0,1,11000000,192
6.47,1.18,25.15,17.81,60.8,510,0,1,0,0,0,0,0,0,0,0,10000000,128
5.62,0.34,22.49,17.26,54.2,553,0,1,0,0,0,1,0,1,1,0,10001011,139
6.15,0.42,27.16,20.04,82.8,679,1,1,0,0,1,0,0,0,1,0,10010001,145
5.4,0.54,24.35,22.5,72.7,696,0,1,0,0,0,0,0,1,1,0,10000011,131
6.67,1.04,26.35,24.15,63.2,704,1,1,1,0,0,0,1,0,0,0,11000100,196
5.62,1.28,21.11,17.15,82.7,838,0,0,0,0,1,0,0,1,0,1,00010010,18
5.41,0.85,19.33,20.2,58.3,741,1,0,0,0,0,1,0,1,0,0,00001010,10
6.01,0.72,24.93,21.74,93.3,616,1,1,0,0,1,0,0,0,0,0,10010000,144
6.89,1.32,20.37,19.11,54.4,671,1,0,0,0,0,1,1,0,0,1,00001100,12
6.1,1.29,24.45,18.57,55.7,1005,1,1,0,1,0,1,0,0,0,1,10101000,168
6.36,0.39,25.96,26.3,57.7,1058,1,1,1,1,0,1,0,0,1,0,11101001,233
6.4,1.14,19.96,24.12,89.0,387,1,0,1,0,1,0,0,0,0,0,01010000,80
6.68,0.97,22.04,20.55,53.5,606,0,1,0,0,0,1,1,0,0,0,10001100,140
5.66,1.38,27.19,19.35,65.9,924,1,1,0,0,0,0,0,1,0,1,10000010,130
6.77,1.23,25.43,22.54,61.4,975,1,1,0,0,0,0,1,0,0,1,10000100,132
5.87,0.76,27.24,20.14,63.4,828,0,1,0,0,0,0,0,0,0,0,10000000,128
5.54,0.97,17.88,22.5,56.8,594,1,0,0,0,0,1,0,1,0,0,00001010,10
5.64,1.27,17.3,26.25,71.2,936,1,0,1,0,0,0,0,1,0,1,01000010,66
6.08,1.07,16.58,25.84,67.1,930,1,0,1,0,0,0,0,0,0,0,01000000,64
6.77,1.03,24.7,26.07,51.8,403,1,1,1,0,0,1,1,0,0,0,11001100,204
6.14,0.95,21.22,22.55,89.9,402,1,0,0,0,1,0,0,0,0,0,00010000,16
5.65,0.62,27.12,25.44,73.9,634,0,1,1,0,0,0,0,1,0,0,11000010,194
6.43,1.11,24.42,17.29,72.4,766,0,1,0,0,0,0,0,0,0,0,10000000,128
6.85,1.05,23.87,21.13,94.9,583,0,1,0,0,1,0,1,0,0,0,10010100,148
5.47,0.5,26.33,26.07,88.0,986,0,1,1,0,1,0,0,1,1,0,11010011,211
6.23,0.4,20.87,22.2,55.1,757,0,0,0,0,0,1,0,0,1,0,00001001,9
6.27,1.07,16.11,17.52,54.5,870,1,0,0,0,0,1,0,0,0,0,00001000,8
6.88,1.3,19.26,18.74,61.6,671,0,0,0,0,0,0,1,0,0,1,00000100,4
5.84,1.34,25.8,21.06,86.8,312,0,1,0,0,1,0,0,0,0,1,10010000,144
6.57,0.87,24.52,22.79,80.2,752,0,1,0,0,1,0,1,0,0,0,10010100,148
6.4,1.33,21.07,21.35,58.0,778,1,0,0,0,0,1,0,0,0,1,00001000,8
6.79,1.14,27.49,16.01,91.7,650,0,1,0,0,1,0,1,0,0,0,10010100,148
5.95,0.92,16.31,22.02,92.8,1020,0,0,0,1,1,0,0,0,0,0,00110000,48
5.84,1.45,22.4,23.49,62.4,767,0,1,0,0,0,0,0,0,0,1,10000000,128
6.39,0.93,26.52,19.84,58.9,777,0,1,0,0,0,1,0,0,0,0,10001000,136
6.1,0.48,17.81,21.65,70.2,1023,1,0,0,1,0,0,0,0,1,0,00100001,33
6.55,0.31,22.59,18.45,72.1,951,1,1,0,0,0,0,1,0,1,0,10000101,133
6.7,1.47,23.55,27.39,70.3,943,1,1,1,0,0,0,1,0,0,1,11000100,196
5.83,1.08,24.76,27.34,70.9,660,1,1,1,0,0,0,0,0,0,0,11000000,192
6.04,0.37,25.02,25.48,60.2,931,0,1,1,0,0,0,0,0,1,0,11000001,193
6.34,0.36,17.29,22.37,85.1,963,1,0,0,0,1,0,0,0,1,0,00010001,17
6.21,1.18,19.21,17.66,84.5,778,1,0,0,0,1,0,0,0,0,0,00010000,16
5.76,0.95,18.6,16.04,74.4,738,1,0,0,0,0,0,0,1,0,0,00000010,2
6.23,0.31,17.84,17.6,94.9,795,1,0,0,0,1,0,0,0,1,0,00010001,17
5.44,1.4,17.24,26.08,81.0,304,1,0,1,0,1,0,0,1,0,1,01010010,82
6.78,0.91,24.97,23.79,52.8,541,0,1,0,0,0,1,1,0,0,0,10001100,140
6.8,0.71,24.75,20.24,55.0,1066,0,1,0,1,0,1,1,0,0,0,10101100,172
6.4,1.04,23.6,25.35,85.2,545,0,1,1,0,1,0,0,0,0,0,11010000,208
5.92,0.78,23.85,22.4,72.3,325,1,1,0,0,0,0,0,0,0,0,10000000,128
5.85,1.16,24.15,20.88,90.3,707,0,1,0,0,1,0,0,0,0,0,10010000,144
6.85,0.53,23.29,23.68,79.7,962,1,1,0,0,0,0,1,0,1,0,10000101,133
5.42,0.67,20.01,27.67,90.7,629,0,0,1,0,1,0,0,1,0,0,01010010,82
6.09,1.0,24.91,25.01,78.3,945,0,1,1,0,0,0,0,0,0,0,11000000,192
6.68,1.17,22.53,26.7,68.0,756,1,1,1,0,0,0,1,0,0,0,11000100,196
6.66,1.19,16.43,23.82,75.6,422,0,0,0,0,0,0,1,0,0,0,00000100,4
6.67,0.94,25.17,19.59,74.9,386,1,1,0,0,0,0,1,0,0,0,10000100,132
5.88,1.25,24.01,26.08,58.9,989,1,1,1,0,0,1,0,0,0,1,11001000,200
6.86,1.33,21.94,16.67,57.3,639,1,0,0,0,0,1,1,0,0,1,00001100,12
6.01,1.22,24.81,17.29,71.8,348,0,1,0,0,0,0,0,0,0,1,10000000,128
6.39,1.4,17.89,26.85,56.8,706,1,0,1,0,0,1,0,0,0,1,01001000,72
6.44,1.32,19.28,18.2,62.9,1073,0,0,0,1,0,0,0,0,0,1,00100000,32
6.53,0.63,27.36,17.93,80.3,629,0,1,0,0,1,0,1,0,0,0,10010100,148
5.59,1.03,16.2,26.38,90.1,318,1,0,1,0,1,0,0,1,0,0,01010010,82
6.14,0.36,19.26,18.5,53.6,795,1,0,0,0,0,1,0,0,1,0,00001001,9
5.55,1.25,22.49,21.73,86.0,458,0,1,0,0,1,0,0,1,0,1,10010010,146
6.31,0.42,22.13,23.3,57.5,453,0,1,0,0,0,1,0,0,1,0,10001001,137
6.58,0.87,23.03,23.49,88.6,597,0,1,0,0,1,0,1,0,0,0,10010100,148
6.1,0.87,18.16,16.54,94.5,648,0,0,0,0,1,0,0,0,0,0,00010000,16
6.23,0.32,23.67,23.18,68.8,363,1,1,0,0,0,0,0,0,1,0,10000001,129
5.41,0.45,27.11,25.08,70.0,693,0,1,1,0,0,0,0,1,1,0,11000011,195
5.89,0.53,23.11,17.64,50.2,541,0,1,0,0,0,1,0,0,1,0,10001001,137
6.71,1.44,23.64,22.83,63.2,1075,0,1,0,1,0,0,1,0,0,1,10100100,164
5.59,0.63,25.27,16.15,52.8,584,1,1,0,0,0,1,0,1,0,0,10001010,138
6.16,0.85,22.55,18.87,77.6,1010,0,1,0,1,0,0,0,0,0,0,10100000,160
5.67,1.44,18.25,23.46,94.2,816,1,0,0,0,1,0,0,1,0,1,00010010,18
6.49,0.52,22.27,21.24,68.5,557,1,1,0,0,0,0,0,0,1,0,10000001,129
5.7,1.35,19.14,27.5,60.3,584,1,0,1,0,0,0,0,1,0,1,01000010,66
6.1,1.46,26.4,17.44,53.0,972,0,1,0,0,0,1,0,0,0,1,10001000,136
6.39,0.49,21.59,25.85,65.2,493,1,0,1,0,0,0,0,0,1,0,01000001,65
5.99,0.41,16.35,24.2,84.5,872,0,0,1,0,1,0,0,0,1,0,01010001,81
6.56,0.9,27.5,24.83,92.6,611,0,1,1,0,1,0,1,0,0,0,11010100,212
6.89,1.46,24.42,18.43,61.8,479,1,1,0,0,0,0,1,0,0,1,10000100,132
5.62,1.05,20.11,21.88,65.6,586,1,0,0,0,0,0,0,1,0,0,00000010,2
6.38,0.77,19.61,17.24,56.7,493,0,0,0,0,0,1,0,0,0,0,00001000,8
5.89,0.64,24.05,17.4,81.1,565,0,1,0,0,1,0,0,0,0,0,10010000,144
6.18,1.38,20.29,19.06,60.0,409,0,0,0,0,0,0,0,0,0,1,00000000,0
6.64,1.21,16.08,21.65,74.2,778,1,0,0,0,0,0,1,0,0,1,00000100,4
5.67,0.86,17.86,16.86,84.5,675,1,0,0,0,1,0,0,1,0,0,00010010,18
6.26,0.95,17.19,26.97,65.4,786,1,0,1,0,0,0,0,0,0,0,01000000,64
6.5,0.84,24.16,21.59,51.5,366,1,1,0,0,0,1,0,0,0,0,10001000,136
6.38,1.45,17.81,25.64,59.8,611,0,0,1,0,0,1,0,0,0,1,01001000,72
6.25,0.55,23.74,16.04,82.9,872,1,1,0,0,1,0,0,0,1,0,10010001,145
6.58,1.14,25.66,25.33,66.6,795,1,1,1,0,0,0,1,0,0,0,11000100,196
5.42,0.75,16.32,21.28,85.2,404,0,0,0,0,1,0,0,1,0,0,00010010,18
5.73,0.72,18.87,23.0,94.3,673,1,0,0,0,1,0,0,1,0,0,00010010,18
6.46,1.34,22.73,25.95,61.1,509,0,1,1,0,0,0,0,0,0,1,11000000,192
5.79,0.42,27.9,16.84,90.1,735,1,1,0,0,1,0,0,1,1,0,10010011,147
5.65,1.48,23.08,20.36,70.6,1005,1,1,0,1,0,0,0,1,0,1,10100010,162
5.89,1.07,27.99,20.38,60.0,546,0,1,0,0,0,0,0,0,0,0,10000000,128
5.4,0.52,24.92,25.88,79.7,540,0,1,1,0,0,0,0,1,1,0,11000011,195
6.03,1.24,17.49,18.47,86.4,561,1,0,0,0,1,0,0,0,0,1,00010000,16
5.8,1.37,18.12,26.6,72.1,1040,1,0,1,1,0,0,0,0,0,1,01100000,96
6.39,1.07,16.28,26.23,64.7,785,1,0,1,0,0,0,0,0,0,0,01000000,64
6.56,1.03,16.14,25.72,54.4,831,1,0,1,0,0,1,1,0,0,0,01001100,76
6.17,1.33,24.52,26.17,84.6,1098,0,1,1,1,1,0,0,0,0,1,11110000,240
5.43,1.03,26.71,26.58,86.8,906,0,1,1,0,1,0,0,1,0,0,11010010,210
6.13,1.14,19.19,24.33,52.7,817,0,0,1,0,0,1,0,0,0,0,01001000,72
6.78,0.58,25.71,17.52,60.6,827,0,1,0,0,0,0,1,0,1,0,10000101,133
6.04,0.36,22.85,19.17,61.9,843,0,1,0,0,0,0,0,0,1,0,10000001,129
6.0,0.79,22.96,20.31,82.2,565,0,1,0,0,1,0,0,0,0,0,10010000,144
6.24,0.95,16.54,25.34,54.0,484,0,0,1,0,0,1,0,0,0,0,01001000,72
6.77,0.36,17.67,22.32,90.1,938,1,0,0,0,1,0,1,0,1,0,00010101,21
6.06,1.07,20.66,24.53,56.7,573,0,0,1,0,0,1,0,0,0,0,01001000,72
6.61,1.02,26.34,24.03,84.6,977,0,1,1,0,1,0,1,0,0,0,11010100,212
5.8,0.94,20.44,27.97,91.6,416,0,0,1,0,1,0,0,0,0,0,01010000,80
6.41,0.35,20.63,19.89,51.2,714,0,0,0,0,0,1,0,0,1,0,00001001,9
5.77,0.48,16.98,27.89,56.9,417,0,0,1,0,0,1,0,1,1,0,01001011,75
6.11,1.02,21.09,26.18,91.3,723,0,0,1,0,1,0,0,0,0,0,01010000,80
6.35,0.44,16.9,17.09,78.9,681,1,0,0,0,0,0,0,0,1,0,00000001,1
6.16,0.42,17.92,18.89,75.2,586,1,0,0,0,0,0,0,0,1,0,00000001,1
6.7,0.38,19.35,16.24,86.6,525,1,0,0,0,1,0,1,0,1,0,00010101,21
5.89,0.68,26.96,25.37,59.8,421,1,1,1,0,0,1,0,0,0,0,11001000,200
6.03,1.17,27.66,20.55,59.5,742,1,1,0,0,0,1,0,0,0,0,10001000,136
6.74,0.87,20.15,26.18,91.9,894,1,0,1,0,1,0,1,0,0,0,01010100,84
6.11,0.74,18.74,17.82,67.2,410,0,0,0,0,0,0,0,0,0,0,00000000,0
5.56,0.35,16.76,26.87,80.6,627,0,0,1,0,1,0,0,1,1,0,01010011,83
6.73,0.31,20.52,16.46,75.4,641,0,0,0,0,0,0,1,0,1,0,00000101,5
6.52,0.32,23.88,22.72,65.4,889,0,1,0,0,0,0,1,0,1,0,10000101,133
5.59,0.73,18.48,21.96,91.6,324,0,0,0,0,1,0,0,1,0,0,00010010,18
6.11,1.17,17.74,20.68,74.4,432,0,0,0,0,0,0,0,0,0,0,00000000,0
6.21,0.69,26.79,16.98,87.0,315,0,1,0,0,1,0,0,0,0,0,10010000,144
5.91,1.05,25.65,25.22,73.9,806,0,1,1,0,0,0,0,0,0,0,11000000,192
6.43,1.17,24.42,25.27,67.5,453,0,1,1,0,0,0,0,0,0,0,11000000,192
5.6,0.5,22.44,27.58,74.7,466,1,1,1,0,0,0,0,1,1,0,11000011,195
5.67,0.95,20.37,25.77,62.5,630,1,0,1,0,0,0,0,1,0,0,01000010,66
6.46,1.02,26.6,20.5,78.5,975,1,1,0,0,0,0,0,0,0,0,10000000,128
6.68,0.77,26.03,24.98,77.6,395,1,1,1,0,0,0,1,0,0,0,11000100,196
6.32,0.68,26.01,18.22,94.3,980,1,1,0,0,1,0,0,0,0,0,10010000,144
6.1,1.03,16.78,18.27,50.9,600,1,0,0,0,0,1,0,0,0,0,00001000,8
5.49,1.25,18.27,25.71,70.0,531,1,0,1,0,0,0,0,1,0,1,01000010,66
6.07,0.85,21.65,21.9,76.5,868,1,0,0,0,0,0,0,0,0,0,00000000,0
6.64,0.39,16.48,26.82,61.1,793,1,0,1,0,0,0,1,0,1,0,01000101,69
6.4,0.81,24.71,18.75,88.2,482,1,1,0,0,1,0,0,0,0,0,10010000,144
6.0,0.94,17.64,23.83,80.2,653,1,0,0,0,1,0,0,0,0,0,00010000,16
6.11,1.18,17.01,24.13,53.7,420,0,0,1,0,0,1,0,0,0,0,01001000,72
5.78,1.39,27.93,25.89,66.6,817,1,1,1,0,0,0,0,1,0,1,11000010,194
5.59,1.4,22.43,25.4,87.8,413,0,1,1,0,1,0,0,1,0,1,11010010,210
6.74,1.31,24.9,18.92,73.0,467,0,1,0,0,0,0,1,0,0,1,10000100,132
5.52,1.02,24.16,22.99,59.8,637,1,1,0,0,0,1,0,1,0,0,10001010,138
5.52,0.94,16.18,20.5,68.3,422,0,0,0,0,0,0,0,1,0,0,00000010,2
5.52,1.32,26.26,25.88,78.0,392,0,1,1,0,0,0,0,1,0,1,11000010,194
6.31,0.98,17.93,24.58,51.9,347,1,0,1,0,0,1,0,0,0,0,01001000,72
6.72,0.65,16.74,23.81,66.2,498,1,0,0,0,0,0,1,0,0,0,00000100,4
6.65,0.72,27.85,22.34,66.8,811,0,1,0,0,0,0,1,0,0,0,10000100,132
5.93,1.16,18.67,19.19,50.7,1070,0,0,0,1,0,1,0,0,0,0,00101000,40
5.55,0.38,23.62,22.64,89.4,479,1,1,0,0,1,0,0,1,1,0,10010011,147
5.5,1.25,23.56,20.57,61.1,690,1,1,0,0,0,0,0,1,0,1,10000010,130
5.9,1.28,27.31,22.6,76.6,906,1,1,0,0,0,0,0,0,0,1,10000000,128
5.69,0.71,17.7,21.44,84.7,698,1,0,0,0,1,0,0,1,0,0,00010010,18
6.47,0.69,17.81,20.5,81.8,738,1,0,0,0,1,0,0,0,0,0,00010000,16
5.45,0.94,22.58,21.28,63.0,1029,1,1,0,1,0,0,0,1,0,0,10100010,162
5.92,0.34,20.21,22.95,92.9,1099,0,0,0,1,1,0,0,0,1,0,00110001,49
5.48,0.92,24.54,18.16,64.1,303,0,1,0,0,0,0,0,1,0,0,10000010,130
5.54,0.44,25.67,27.01,87.4,323,0,1,1,0,1,0,0,1,1,0,11010011,211
6.75,0.55,17.45,24.05,80.6,745,1,0,1,0,1,0,1,0,1,0,01010101,85
6.88,0.38,22.01,22.2,55.7,735,1,1,0,0,0,1,1,0,1,0,10001101,141
6.39,1.08,20.78,16.54,75.0,603,1,0,0,0,0,0,0,0,0,0,00000000,0
6.71,0.4,19.93,19.7,92.5,355,1,0,0,0,1,0,1,0,1,0,00010101,21
6.85,1.01,23.36,27.23,80.9,1070,0,1,1,1,1,0,1,0,0,0,11110100,244
6.84,1.18,27.33,20.97,56.4,856,0,1,0,0,0,1,1,0,0,0,10001100,140
