pH,EC,W_Temp,A_Temp,Humid,CO2,Light_on_off,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Distilled_Water_Dozer,Binary,Decimal_Label
5.97,1.21,24.93,23.23,80.0,715,1,1,0,0,0,0,0,0,0,1,10000000,128
5.76,0.58,21.01,24.51,82.7,886,0,0,1,0,1,0,0,1,1,0,01010011,83
5.7,0.81,24.42,26.26,79.2,860,1,1,1,0,0,0,0,1,0,0,11000010,194
5.85,1.16,26.09,19.43,72.8,440,0,1,0,0,0,0,0,0,0,0,10000000,128
6.45,0.55,23.96,18.95,55.9,493,1,1,0,0,0,1,0,0,1,0,10001001,137
6.64,1.35,25.37,27.42,55.4,1057,0,1,1,1,0,1,1,0,0,1,11101100,236
5.91,0.94,22.98,25.74,63.1,334,0,1,1,0,0,0,0,0,0,0,11000000,192
6.25,1.09,25.28,24.65,56.7,953,0,1,1,0,0,1,0,0,0,0,11001000,200
5.96,0.63,27.14,19.77,68.5,954,0,1,0,0,0,0,0,0,0,0,10000000,128
5.77,1.26,22.65,27.4,94.3,1072,1,1,1,1,1,0,0,1,0,1,11110010,242
6.01,0.36,26.51,24.17,64.3,1034,0,1,1,1,0,0,0,0,1,0,11100001,225
5.49,1.2,21.36,18.67,77.1,991,0,0,0,0,0,0,0,1,0,0,00000010,2
6.39,0.95,27.11,16.69,52.8,1073,1,1,0,1,0,1,0,0,0,0,10101000,168
6.34,0.7,27.89,23.01,63.9,377,0,1,0,0,0,0,0,0,0,0,10000000,128
6.71,1.32,24.47,23.02,93.4,958,1,1,0,0,1,0,1,0,0,1,10010100,148
6.22,0.69,26.39,18.5,62.3,324,1,1,0,0,0,0,0,0,0,0,10000000,128
6.59,0.81,19.04,25.12,56.3,619,1,0,1,0,0,1,1,0,0,0,01001100,76
5.7,0.5,21.44,17.77,84.1,537,0,0,0,0,1,0,0,1,1,0,00010011,19
6.18,1.06,23.57,26.78,70.7,717,1,1,1,0,0,0,0,0,0,0,11000000,192
6.45,0.52,18.6,21.28,59.1,853,1,0,0,0,0,1,0,0,1,0,00001001,9
6.84,0.64,25.17,25.38,67.9,733,1,1,1,0,0,0,1,0,0,0,11000100,196
6.16,0.6,20.47,23.2,85.4,1085,1,0,0,1,1,0,0,0,0,0,00110000,48
6.9,0.47,22.6,22.78,89.6,847,0,1,0,0,1,0,1,0,1,0,10010101,149
5.81,0.89,27.28,27.24,62.2,472,0,1,1,0,0,0,0,0,0,0,11000000,192
6.12,1.25,17.78,25.0,58.8,760,0,0,1,0,0,1,0,0,0,1,01001000,72
6.75,0.42,17.96,16.81,54.6,746,0,0,0,0,0,1,1,0,1,0,00001101,13
6.42,1.16,23.49,19.6,58.2,629,1,1,0,0,0,1,0,0,0,0,10001000,136
6.71,1.44,26.77,21.87,88.7,497,0,1,0,0,1,0,1,0,0,1,10010100,148
6.86,1.0,22.21,26.21,69.1,769,1,1,1,0,0,0,1,0,0,0,11000100,196
5.85,0.55,25.6,23.31,60.8,1001,0,1,0,1,0,0,0,0,1,0,10100001,161
6.39,0.46,21.83,16.8,57.5,442,0,0,0,0,0,1,0,0,1,0,00001001,9
5.63,0.62,27.54,16.72,94.8,408,1,1,0,0,1,0,0,1,0,0,10010010,146
5.64,1.06,25.19,17.16,59.2,804,1,1,0,0,0,1,0,1,0,0,10001010,138
5.72,1.04,24.07,17.57,91.2,635,0,1,0,0,1,0,0,1,0,0,10010010,146
6.4,0.62,22.9,19.58,76.6,406,0,1,0,0,0,0,0,0,0,0,10000000,128
5.78,0.35,20.37,22.22,55.1,421,0,0,0,0,0,1,0,1,1,0,00001011,11
6.1,0.44,26.13,19.05,70.8,889,0,1,0,0,0,0,0,0,1,0,10000001,129
6.67,0.71,19.13,21.7,81.1,356,1,0,0,0,1,0,1,0,0,0,00010100,20
6.58,0.8,24.47,26.52,62.0,869,0,1,1,0,0,0,1,0,0,0,11000100,196
6.74,1.27,16.74,24.82,60.9,403,1,0,1,0,0,0,1,0,0,1,01000100,68
6.62,1.27,28.0,26.87,55.6,458,0,1,1,0,0,1,1,0,0,1,11001100,204
5.47,0.91,25.3,24.98,52.8,399,0,1,1,0,0,1,0,1,0,0,11001010,202
5.57,1.07,22.31,23.55,71.8,695,1,1,0,0,0,0,0,1,0,0,10000010,130
5.99,0.53,25.51,23.25,76.1,423,0,1,0,0,0,0,0,0,1,0,10000001,129
6.16,1.37,20.93,23.33,73.6,504,0,0,0,0,0,0,0,0,0,1,00000000,0
6.21,0.63,24.31,21.22,59.2,314,1,1,0,0,0,1,0,0,0,0,10001000,136
6.87,1.45,20.39,23.61,53.9,749,1,0,0,0,0,1,1,0,0,1,00001100,12
6.67,0.84,21.74,19.06,53.5,991,1,0,0,0,0,1,1,0,0,0,00001100,12
6.46,1.47,25.94,25.1,51.0,1087,0,1,1,1,0,1,0,0,0,1,11101000,232
5.94,1.32,20.47,23.84,79.7,550,1,0,0,0,0,0,0,0,0,1,00000000,0
5.97,1.0,27.9,23.19,87.2,462,0,1,0,0,1,0,0,0,0,0,10010000,144
6.55,0.4,20.73,25.63,69.9,1048,1,0,1,1,0,0,1,0,1,0,01100101,101
6.83,1.39,27.64,20.73,53.3,757,1,1,0,0,0,1,1,0,0,1,10001100,140
6.66,0.66,20.94,23.54,56.9,746,0,0,0,0,0,1,1,0,0,0,00001100,12
5.86,0.35,18.47,23.71,78.2,1079,1,0,0,1,0,0,0,0,1,0,00100001,33
5.97,0.43,16.45,16.27,76.0,340,1,0,0,0,0,0,0,0,1,0,00000001,1
6.49,1.18,17.26,16.88,75.5,1034,0,0,0,1,0,0,0,0,0,0,00100000,32
5.49,1.29,25.07,23.0,52.4,733,0,1,0,0,0,1,0,1,0,1,10001010,138
5.62,0.7,20.17,17.08,71.3,950,1,0,0,0,0,0,0,1,0,0,00000010,2
5.4,1.03,16.13,25.01,88.2,784,1,0,1,0,1,0,0,1,0,0,01010010,82
6.47,0.49,24.94,18.64,75.1,738,0,1,0,0,0,0,0,0,1,0,10000001,129
6.13,0.35,19.03,23.25,85.9,608,1,0,0,0,1,0,0,0,1,0,00010001,17
6.74,1.19,25.1,22.47,56.7,776,0,1,0,0,0,1,1,0,0,0,10001100,140
6.32,1.19,24.63,22.0,83.3,652,0,1,0,0,1,0,0,0,0,0,10010000,144
6.59,0.37,18.69,16.36,53.9,765,1,0,0,0,0,1,1,0,1,0,00001101,13
6.08,0.83,18.1,17.64,68.8,475,0,0,0,0,0,0,0,0,0,0,00000000,0
6.28,1.21,19.26,20.39,89.0,997,0,0,0,0,1,0,0,0,0,1,00010000,16
6.59,0.72,27.55,18.63,61.9,350,1,1,0,0,0,0,1,0,0,0,10000100,132
5.98,0.97,25.4,24.9,86.8,580,1,1,1,0,1,0,0,0,0,0,11010000,208
5.94,0.39,21.16,27.81,63.4,599,1,0,1,0,0,0,0,0,1,0,01000001,65
5.95,1.38,17.89,22.61,63.5,999,0,0,0,0,0,0,0,0,0,1,00000000,0
6.63,0.96,24.8,21.48,75.0,740,1,1,0,0,0,0,1,0,0,0,10000100,132
6.33,0.85,23.13,16.16,50.8,1040,1,1,0,1,0,1,0,0,0,0,10101000,168
6.04,0.86,19.04,25.97,75.8,1093,0,0,1,1,0,0,0,0,0,0,01100000,96
6.83,0.73,20.35,27.69,71.4,509,1,0,1,0,0,0,1,0,0,0,01000100,68
5.47,1.28,19.73,25.78,81.5,1023,1,0,1,1,1,0,0,1,0,1,01110010,114
5.85,0.75,20.5,16.67,86.5,1073,0,0,0,1,1,0,0,0,0,0,00110000,48
6.72,1.07,17.21,21.14,89.8,1055,0,0,0,1,1,0,1,0,0,0,00110100,52
6.31,0.71,20.49,26.31,67.3,491,0,0,1,0,0,0,0,0,0,0,01000000,64
5.8,1.29,26.43,18.77,83.8,993,0,1,0,0,1,0,0,0,0,1,10010000,144
6.48,0.56,19.95,27.35,83.0,840,1,0,1,0,1,0,0,0,1,0,01010001,81
6.81,0.91,20.89,16.97,90.0,967,0,0,0,0,1,0,1,0,0,0,00010100,20
5.42,0.72,21.59,20.87,53.5,494,1,0,0,0,0,1,0,1,0,0,00001010,10
6.55,0.78,16.56,22.92,56.0,1006,0,0,0,1,0,1,1,0,0,0,00101100,44
6.39,0.33,26.64,19.73,89.1,416,0,1,0,0,1,0,0,0,1,0,10010001,145
5.42,0.39,19.64,27.84,84.0,583,1,0,1,0,1,0,0,1,1,0,01010011,83
6.87,0.65,21.21,21.9,79.5,1035,0,0,0,1,0,0,1,0,0,0,00100100,36
5.46,1.05,22.55,26.47,72.3,407,0,1,1,0,0,0,0,1,0,0,11000010,194
5.82,1.03,26.84,20.7,59.5,562,0,1,0,0,0,1,0,0,0,0,10001000,136
5.86,0.48,20.82,25.23,70.0,930,1,0,1,0,0,0,0,0,1,0,01000001,65
6.14,0.6,22.31,24.22,59.7,1094,0,1,1,1,0,1,0,0,0,0,11101000,232
6.81,0.77,21.37,20.69,52.3,651,1,0,0,0,0,1,1,0,0,0,00001100,12
5.88,1.14,17.5,18.67,85.1,350,0,0,0,0,1,0,0,0,0,0,00010000,16
5.7,0.87,25.97,25.63,57.1,326,1,1,1,0,0,1,0,1,0,0,11001010,202
6.28,1.19,26.46,18.41,63.6,960,1,1,0,0,0,0,0,0,0,0,10000000,128
5.62,1.3,25.99,20.15,57.7,349,0,1,0,0,0,1,0,1,0,1,10001010,138
5.84,0.5,18.71,25.85,53.5,421,1,0,1,0,0,1,0,0,1,0,01001001,73
5.92,0.4,26.91,19.63,60.9,615,0,1,0,0,0,0,0,0,1,0,10000001,129
5.53,1.1,26.39,19.06,65.7,823,1,1,0,0,0,0,0,1,0,0,10000010,130
6.74,0.91,18.68,26.57,94.0,910,1,0,1,0,1,0,1,0,0,0,01010100,84
6.63,0.94,19.59,20.7,71.8,433,0,0,0,0,0,0,1,0,0,0,00000100,4
5.45,0.63,24.67,19.96,89.5,982,0,1,0,0,1,0,0,1,0,0,10010010,146
6.08,0.61,16.67,19.5,79.9,361,0,0,0,0,0,0,0,0,0,0,00000000,0
5.58,0.32,21.65,17.88,91.0,472,0,0,0,0,1,0,0,1,1,0,00010011,19
6.68,0.83,25.71,21.43,50.6,318,1,1,0,0,0,1,1,0,0,0,10001100,140
6.23,0.92,20.85,21.76,53.0,960,1,0,0,0,0,1,0,0,0,0,00001000,8
6.3,0.31,17.75,20.37,77.9,300,1,0,0,0,0,0,0,0,1,0,00000001,1
6.74,0.65,22.63,19.13,67.9,1055,1,1,0,1,0,0,1,0,0,0,10100100,164
5.41,1.16,26.67,26.24,92.6,495,1,1,1,0,1,0,0,1,0,0,11010010,210
6.4,0.73,24.04,19.24,58.2,750,0,1,0,0,0,1,0,0,0,0,10001000,136
5.82,1.03,25.47,26.58,75.1,780,0,1,1,0,0,0,0,0,0,0,11000000,192
5.69,0.76,26.94,22.17,80.2,617,1,1,0,0,1,0,0,1,0,0,10010010,146
6.29,0.73,27.79,21.38,66.3,583,1,1,0,0,0,0,0,0,0,0,10000000,128
6.2,0.73,17.41,17.69,58.2,861,0,0,0,0,0,1,0,0,0,0,00001000,8
5.78,0.78,25.2,16.8,74.7,1051,0,1,0,1,0,0,0,1,0,0,10100010,162
5.47,0.97,18.13,26.67,85.8,988,0,0,1,0,1,0,0,1,0,0,01010010,82
6.35,1.02,19.2,16.65,63.3,445,0,0,0,0,0,0,0,0,0,0,00000000,0
6.25,1.06,20.86,20.53,67.0,976,1,0,0,0,0,0,0,0,0,0,00000000,0
6.75,0.75,18.13,23.44,76.2,610,0,0,0,0,0,0,1,0,0,0,00000100,4
6.81,0.49,17.29,18.85,85.6,612,1,0,0,0,1,0,1,0,1,0,00010101,21
5.48,0.68,25.76,21.44,60.1,381,0,1,0,0,0,0,0,1,0,0,10000010,130
5.67,0.42,16.61,25.29,57.6,893,1,0,1,0,0,1,0,1,1,0,01001011,75
5.8,1.48,19.7,22.44,56.8,540,0,0,0,0,0,1,0,0,0,1,00001000,8
6.03,0.59,27.92,19.97,57.8,467,0,1,0,0,0,1,0,0,1,0,10001001,137
6.24,0.4,24.91,18.23,67.3,317,1,1,0,0,0,0,0,0,1,0,10000001,129
5.81,1.15,24.36,26.89,72.5,551,0,1,1,0,0,0,0,0,0,0,11000000,192
6.77,0.46,27.09,25.58,67.7,412,1,1,1,0,0,0,1,0,1,0,11000101,197
6.46,0.96,16.43,17.6,82.3,468,1,0,0,0,1,0,0,0,0,0,00010000,16
6.48,0.78,26.0,24.41,57.6,896,0,1,1,0,0,1,0,0,0,0,11001000,200
6.52,0.39,17.6,23.46,76.2,493,0,0,0,0,0,0,1,0,1,0,00000101,5
6.7,0.67,20.07,18.7,79.6,448,0,0,0,0,0,0,1,0,0,0,00000100,4
6.85,1.45,19.31,27.23,74.9,819,1,0,1,0,0,0,1,0,0,1,01000100,68
6.67,1.5,27.16,18.3,63.2,793,1,1,0,0,0,0,1,0,0,1,10000100,132
6.55,0.36,17.94,21.53,58.0,670,0,0,0,0,0,1,1,0,1,0,00001101,13
6.19,0.71,17.65,16.75,79.8,744,0,0,0,0,0,0,0,0,0,0,00000000,0
5.46,0.49,22.5,17.99,79.0,833,1,1,0,0,0,0,0,1,1,0,10000011,131
6.14,0.64,25.34,23.83,69.5,684,1,1,0,0,0,0,0,0,0,0,10000000,128
6.8,0.39,25.42,17.71,88.2,653,0,1,0,0,1,0,1,0,1,0,10010101,149
6.68,0.77,27.35,19.26,71.2,808,0,1,0,0,0,0,1,0,0,0,10000100,132
6.76,0.37,27.56,17.06,93.9,551,0,1,0,0,1,0,1,0,1,0,10010101,149
6.28,1.03,25.49,20.56,72.0,845,1,1,0,0,0,0,0,0,0,0,10000000,128
6.88,1.08,26.04,16.87,75.0,1092,0,1,0,1,0,0,1,0,0,0,10100100,164
6.64,0.78,17.06,16.62,59.5,347,0,0,0,0,0,1,1,0,0,0,00001100,12
6.6,1.44,17.92,26.41,75.5,802,0,0,1,0,0,0,1,0,0,1,01000100,68
6.17,0.36,20.41,17.18,74.1,433,1,0,0,0,0,0,0,0,1,0,00000001,1
6.5,0.35,27.78,25.57,64.4,818,0,1,1,0,0,0,0,0,1,0,11000001,193
5.85,1.05,27.69,16.68,62.5,895,1,1,0,0,0,0,0,0,0,0,10000000,128
6.59,1.14,26.62,22.99,67.9,817,1,1,0,0,0,0,1,0,0,0,10000100,132
6.11,0.91,24.71,22.29,93.7,352,1,1,0,0,1,0,0,0,0,0,10010000,144
6.6,0.76,22.81,24.38,60.9,914,0,1,1,0,0,0,1,0,0,0,11000100,196
6.86,1.23,18.58,16.54,62.2,880,0,0,0,0,0,0,1,0,0,1,00000100,4
6.12,0.42,22.1,23.31,75.7,359,0,1,0,0,0,0,0,0,1,0,10000001,129
5.76,0.46,17.2,17.87,57.9,542,0,0,0,0,0,1,0,1,1,0,00001011,11
6.56,1.39,22.67,22.52,56.7,894,1,1,0,0,0,1,1,0,0,1,10001100,140
6.83,1.3,23.41,27.77,62.4,572,0,1,1,0,0,0,1,0,0,1,11000100,196
6.37,0.41,24.04,18.64,63.1,643,1,1,0,0,0,0,0,0,1,0,10000001,129
6.66,1.31,18.23,18.51,68.4,479,0,0,0,0,0,0,1,0,0,1,00000100,4
6.87,1.22,26.77,26.92,81.6,460,1,1,1,0,1,0,1,0,0,1,11010100,212
6.34,0.82,27.15,22.05,50.7,697,0,1,0,0,0,1,0,0,0,0,10001000,136
6.89,0.95,25.05,16.3,62.8,621,0,1,0,0,0,0,1,0,0,0,10000100,132
5.88,1.28,24.72,26.98,59.6,946,0,1,1,0,0,1,0,0,0,1,11001000,200
6.81,0.42,20.08,19.46,54.0,1012,1,0,0,1,0,1,1,0,1,0,00101101,45
5.73,0.31,24.35,23.57,72.0,561,0,1,0,0,0,0,0,1,1,0,10000011,131
6.57,1.12,19.23,27.3,80.4,498,1,0,1,0,1,0,1,0,0,0,01010100,84
5.75,0.93,16.83,22.13,52.3,798,1,0,0,0,0,1,0,1,0,0,00001010,10
5.99,1.36,19.53,17.65,91.9,335,0,0,0,0,1,0,0,0,0,1,00010000,16
5.76,0.36,18.51,27.6,67.3,901,1,0,1,0,0,0,0,1,1,0,01000011,67
6.06,1.11,20.7,26.25,73.1,967,1,0,1,0,0,0,0,0,0,0,01000000,64
5.46,0.93,21.58,21.11,55.4,528,0,0,0,0,0,1,0,1,0,0,00001010,10
6.03,0.64,27.11,18.6,51.3,912,1,1,0,0,0,1,0,0,0,0,10001000,136
6.22,1.18,24.73,27.65,92.7,524,0,1,1,0,1,0,0,0,0,0,11010000,208
6.61,0.44,25.01,23.9,65.7,534,1,1,0,0,0,0,1,0,1,0,10000101,133
5.45,0.8,24.61,26.08,92.2,331,0,1,1,0,1,0,0,1,0,0,11010010,210
5.44,1.1,17.18,19.22,92.8,404,0,0,0,0,1,0,0,1,0,0,00010010,18
6.68,1.24,17.2,23.79,79.0,867,0,0,0,0,0,0,1,0,0,1,00000100,4
6.77,1.46,16.77,18.71,86.8,1038,1,0,0,1,1,0,1,0,0,1,00110100,52
5.43,1.12,21.47,23.76,72.3,395,0,0,0,0,0,0,0,1,0,0,00000010,2
6.07,0.51,22.72,26.41,91.3,1033,1,1,1,1,1,0,0,0,1,0,11110001,241
6.24,0.78,24.97,20.94,90.1,1089,0,1,0,1,1,0,0,0,0,0,10110000,176
5.9,1.42,17.21,24.6,67.0,715,0,0,1,0,0,0,0,0,0,1,01000000,64
5.85,0.76,26.36,16.57,71.2,768,1,1,0,0,0,0,0,0,0,0,10000000,128
5.97,0.63,16.22,18.35,76.9,673,0,0,0,0,0,0,0,0,0,0,00000000,0
6.19,0.49,22.96,22.34,93.1,407,1,1,0,0,1,0,0,0,1,0,10010001,145
6.03,0.88,27.29,23.43,89.2,401,1,1,0,0,1,0,0,0,0,0,10010000,144
6.7,0.35,16.44,18.14,70.3,500,1,0,0,0,0,0,1,0,1,0,00000101,5
5.56,0.89,26.49,18.91,90.2,1070,1,1,0,1,1,0,0,1,0,0,10110010,178
5.69,0.47,17.73,26.18,52.9,500,1,0,1,0,0,1,0,1,1,0,01001011,75
5.66,1.11,26.59,17.45,57.9,786,1,1,0,0,0,1,0,1,0,0,10001010,138
6.11,1.04,24.86,18.28,85.1,954,0,1,0,0,1,0,0,0,0,0,10010000,144
6.34,1.34,17.49,24.43,73.6,635,0,0,1,0,0,0,0,0,0,1,01000000,64
6.59,1.02,18.18,18.06,53.5,821,0,0,0,0,0,1,1,0,0,0,00001100,12
6.74,0.7,19.71,22.84,56.7,852,1,0,0,0,0,1,1,0,0,0,00001100,12
6.82,0.72,17.73,17.82,54.8,410,1,0,0,0,0,1,1,0,0,0,00001100,12
6.15,1.07,16.35,20.41,55.2,1049,1,0,0,1,0,1,0,0,0,0,00101000,40
6.24,1.07,25.77,26.97,70.2,1021,0,1,1,1,0,0,0,0,0,0,11100000,224
5.7,1.43,18.25,23.59,88.7,554,1,0,0,0,1,0,0,1,0,1,00010010,18
5.52,0.52,16.23,16.46,66.1,423,0,0,0,0,0,0,0,1,1,0,00000011,3
6.31,1.46,24.64,19.73,62.3,342,1,1,0,0,0,0,0,0,0,1,10000000,128
6.87,0.83,20.25,17.47,86.0,904,0,0,0,0,1,0,1,0,0,0,00010100,20
6.39,0.76,23.16,21.46,83.6,991,1,1,0,0,1,0,0,0,0,0,10010000,144
5.55,0.54,25.04,24.54,63.6,897,0,1,1,0,0,0,0,1,1,0,11000011,195
6.65,1.09,16.83,23.95,62.5,485,1,0,0,0,0,0,1,0,0,0,00000100,4
5.54,0.5,23.26,24.86,61.0,995,0,1,1,0,0,0,0,1,1,0,11000011,195
6.41,1.11,24.94,16.71,51.6,703,1,1,0,0,0,1,0,0,0,0,10001000,136
5.8,1.2,22.01,19.97,83.3,1028,1,1,0,1,1,0,0,0,0,0,10110000,176
5.42,0.38,16.23,25.99,84.0,1034,0,0,1,1,1,0,0,1,1,0,01110011,115
6.34,0.84,24.56,25.54,83.5,540,1,1,1,0,1,0,0,0,0,0,11010000,208
5.52,1.04,18.83,24.25,85.4,354,1,0,1,0,1,0,0,1,0,0,01010010,82
6.4,0.67,17.84,18.84,74.0,426,1,0,0,0,0,0,0,0,0,0,00000000,0
5.63,1.09,16.52,23.9,86.3,765,1,0,0,0,1,0,0,1,0,0,00010010,18
6.06,1.37,26.71,24.64,54.9,309,0,1,1,0,0,1,0,0,0,1,11001000,200
5.53,0.6,21.12,27.87,63.6,575,1,0,1,0,0,0,0,1,0,0,01000010,66
5.5,1.34,17.4,16.72,51.2,870,0,0,0,0,0,1,0,1,0,1,00001010,10
6.37,1.06,20.92,16.03,93.5,397,1,0,0,0,1,0,0,0,0,0,00010000,16
6.33,1.43,22.98,21.34,92.2,905,1,1,0,0,1,0,0,0,0,1,10010000,144
5.56,1.25,16.14,24.3,73.2,831,0,0,1,0,0,0,0,1,0,1,01000010,66
5.48,1.38,20.51,26.94,88.7,745,0,0,1,0,1,0,0,1,0,1,01010010,82
6.16,1.25,26.76,24.46,53.4,842,1,1,1,0,0,1,0,0,0,1,11001000,200
6.43,1.04,21.71,17.99,92.4,522,0,0,0,0,1,0,0,0,0,0,00010000,16
6.14,1.14,23.5,25.09,60.5,1055,0,1,1,1,0,0,0,0,0,0,11100000,224
6.38,0.71,17.39,18.73,51.3,896,1,0,0,0,0,1,0,0,0,0,00001000,8
5.9,0.44,27.94,23.44,86.8,327,0,1,0,0,1,0,0,0,1,0,10010001,145
5.9,0.79,21.72,26.31,70.1,384,1,0,1,0,0,0,0,0,0,0,01000000,64
6.62,1.1,27.84,26.8,68.0,439,1,1,1,0,0,0,1,0,0,0,11000100,196
6.53,0.45,20.28,18.22,51.3,907,1,0,0,0,0,1,1,0,1,0,00001101,13
5.83,1.16,17.3,16.01,58.5,497,0,0,0,0,0,1,0,0,0,0,00001000,8
6.44,0.88,20.32,27.77,51.8,1067,1,0,1,1,0,1,0,0,0,0,01101000,104
6.48,0.94,20.42,16.01,83.9,879,0,0,0,0,1,0,0,0,0,0,00010000,16
5.72,0.44,18.76,22.62,64.9,1082,1,0,0,1,0,0,0,1,1,0,00100011,35
6.73,0.62,27.99,17.12,74.8,814,1,1,0,0,0,0,1,0,0,0,10000100,132
6.26,0.66,25.77,16.55,91.3,766,1,1,0,0,1,0,0,0,0,0,10010000,144
6.3,1.35,26.83,22.55,62.4,787,0,1,0,0,0,0,0,0,0,1,10000000,128
6.71,0.36,20.91,17.9,50.9,936,0,0,0,0,0,1,1,0,1,0,00001101,13
5.55,0.98,24.63,27.59,86.7,921,0,1,1,0,1,0,0,1,0,0,11010010,210
5.46,0.34,27.68,18.74,63.1,430,1,1,0,0,0,0,0,1,1,0,10000011,131
6.16,0.81,17.55,17.61,84.1,601,1,0,0,0,1,0,0,0,0,0,00010000,16
6.62,0.38,25.85,25.03,73.5,594,1,1,1,0,0,0,1,0,1,0,11000101,197
6.44,1.19,24.92,25.39,90.0,317,0,1,1,0,1,0,0,0,0,0,11010000,208
6.03,0.63,25.3,26.1,69.8,633,0,1,1,0,0,0,0,0,0,0,11000000,192
6.26,1.37,20.36,23.3,83.2,380,0,0,0,0,1,0,0,0,0,1,00010000,16
6.72,1.28,19.16,16.63,93.8,468,1,0,0,0,1,0,1,0,0,1,00010100,20
6.65,1.15,19.41,16.4,88.5,838,0,0,0,0,1,0,1,0,0,0,00010100,20
5.56,0.31,25.01,20.68,56.3,809,1,1,0,0,0,1,0,1,1,0,10001011,139
6.31,0.97,26.23,23.14,53.8,614,0,1,0,0,0,1,0,0,0,0,10001000,136
6.81,0.44,20.38,17.91,60.4,623,0,0,0,0,0,0,1,0,1,0,00000101,5
6.78,0.9,19.36,27.26,71.9,590,0,0,1,0,0,0,1,0,0,0,01000100,68
5.48,0.68,24.68,18.63,94.0,1096,1,1,0,1,1,0,0,1,0,0,10110010,178
5.69,0.9,21.51,19.62,50.4,1013,1,0,0,1,0,1,0,1,0,0,00101010,42
6.39,1.23,20.56,19.08,90.0,386,1,0,0,0,1,0,0,0,0,1,00010000,16
6.76,1.4,27.92,27.7,50.8,402,1,1,1,0,0,1,1,0,0,1,11001100,204
6.11,0.86,22.17,26.5,61.2,796,0,1,1,0,0,0,0,0,0,0,11000000,192
6.26,0.5,25.18,22.63,67.9,452,0,1,0,0,0,0,0,0,1,0,10000001,129
6.86,0.97,17.33,23.6,85.1,989,1,0,0,0,1,0,1,0,0,0,00010100,20
6.68,0.98,25.65,16.93,90.8,706,0,1,0,0,1,0,1,0,0,0,10010100,148
6.13,0.38,25.55,18.1,76.3,343,0,1,0,0,0,0,0,0,1,0,10000001,129
5.86,1.28,17.66,27.81,85.0,973,0,0,1,0,1,0,0,0,0,1,01010000,80
6.72,0.95,26.53,24.32,92.6,941,1,1,1,0,1,0,1,0,0,0,11010100,212
5.91,0.38,24.24,19.42,69.9,906,1,1,0,0,0,0,0,0,1,0,10000001,129
5.57,0.94,18.29,20.31,69.1,1000,0,0,0,0,0,0,0,1,0,0,00000010,2
5.41,1.1,27.91,19.63,58.7,478,1,1,0,0,0,1,0,1,0,0,10001010,138
6.33,1.41,18.41,19.09,90.8,830,1,0,0,0,1,0,0,0,0,1,00010000,16
6.35,0.83,22.65,22.8,62.0,324,0,1,0,0,0,0,0,0,0,0,10000000,128
6.16,0.6,16.82,16.67,86.0,524,0,0,0,0,1,0,0,0,0,0,00010000,16
6.37,1.22,24.48,25.46,50.2,744,1,1,1,0,0,1,0,0,0,1,11001000,200
5.62,1.15,26.17,19.24,57.7,898,1,1,0,0,0,1,0,1,0,0,10001010,138
5.72,0.48,21.75,26.56,75.0,1054,0,0,1,1,0,0,0,1,1,0,01100011,99
6.56,0.46,18.1,16.48,87.2,686,0,0,0,0,1,0,1,0,1,0,00010101,21
6.05,1.03,18.8,20.8,84.2,513,1,0,0,0,1,0,0,0,0,0,00010000,16
6.69,0.95,23.53,16.01,86.3,478,1,1,0,0,1,0,1,0,0,0,10010100,148
6.6,1.0,22.06,18.3,54.4,1048,0,1,0,1,0,1,1,0,0,0,10101100,172
6.57,0.97,25.14,24.62,82.4,304,0,1,1,0,1,0,1,0,0,0,11010100,212
5.65,1.01,27.54,22.32,87.8,623,1,1,0,0,1,0,0,1,0,0,10010010,146
6.39,0.53,19.88,22.26,92.4,1034,1,0,0,1,1,0,0,0,1,0,00110001,49
6.51,1.48,26.13,27.44,69.8,836,1,1,1,0,0,0,1,0,0,1,11000100,196
6.57,1.25,23.16,27.37,89.6,516,1,1,1,0,1,0,1,0,0,1,11010100,212
6.77,0.61,20.86,18.82,63.2,834,1,0,0,0,0,0,1,0,0,0,00000100,4
5.91,0.62,21.21,27.17,50.6,901,0,0,1,0,0,1,0,0,0,0,01001000,72
5.93,1.32,18.18,19.78,67.6,844,1,0,0,0,0,0,0,0,0,1,00000000,0
6.43,0.81,18.32,25.1,68.3,897,1,0,1,0,0,0,0,0,0,0,01000000,64
6.55,0.45,22.83,27.4,61.2,370,1,1,1,0,0,0,1,0,1,0,11000101,197
5.53,0.7,23.92,24.66,79.6,447,0,1,1,0,0,0,0,1,0,0,11000010,194
5.46,1.31,17.91,18.0,66.4,756,0,0,0,0,0,0,0,1,0,1,00000010,2
6.3,1.42,23.18,24.47,50.9,991,0,1,1,0,0,1,0,0,0,1,11001000,200
6.13,0.81,22.28,17.54,86.9,883,0,1,0,0,1,0,0,0,0,0,10010000,144
6.62,0.99,19.66,26.22,63.7,996,1,0,1,0,0,0,1,0,0,0,01000100,68
5.75,1.34,20.29,23.21,54.4,837,0,0,0,0,0,1,0,1,0,1,00001010,10
5.62,1.02,27.95,18.8,84.3,906,0,1,0,0,1,0,0,1,0,0,10010010,146
5.8,0.41,25.6,22.52,65.1,690,0,1,0,0,0,0,0,0,1,0,10000001,129
